X,Y
339.38277,-364.22225
336.5591944170096,-366.40121999999997
333.7347468175583,-368.58018999999996
330.90855592592595,-370.75915999999995
328.07975046639234,-372.93812999999994
325.2474591632373,-375.1171
322.41081074074077,-377.29607
319.56893392318244,-379.47504
316.72095743484226,-381.65400999999997
315.2940369194837,-382.7437793975755
