X,Y
164.91319947200049,-469.36878344644623
164.91319947200049,-469.36878344644623
162.8149827846365,-470.8655654046639
160.1415714814815,-472.7701274074074
157.4656974622771,-474.6746891632373
154.7890025377229,-476.5792508367627
152.11312851851852,-478.4838125925926
149.43971721536352,-480.3883745953361
146.77041043895747,-482.2929370096022
144.10685,-484.1975
