X,Y
300.4805224427518,-322.37150043139434
297.6234343723132,-322.05003484677184
294.76279925530844,-321.7616304826651
291.9005549253576,-321.4895912046438
289.03779433512346,-321.223023568911
286.1752047035625,-320.9546293422433
283.3123025444813,-320.68966000905857
280.4471887968639,-320.4498273836024
277.5799015542602,-320.23756917471655
274.71063810933293,-320.05395375420017
271.839718496747,-319.8983327681728
268.9676474643745,-319.7655219914212
266.0953302752167,-319.63809405272247
263.2256471929164,-319.46325167484696
260.37769756436006,-319.08239400691076
257.6719541811824,-318.13828674564274
255.3168079195865,-316.49992506423825
253.21685535524912,-314.53707059631455
251.2120925583706,-312.47628687773783
249.24777884686523,-310.37680680909125
247.30256079591172,-308.2596016900112
245.36659560873014,-306.1339277562199
243.4348171702608,-304.00444711214044
241.50370249755707,-301.8743654976327
239.58287391609642,-299.73503251121036
237.68922168399402,-297.57324871815104
236.78568979006042,-296.4617462355148
232.54559045629506,-295.148355211384
229.68646599898204,-294.88673305934213
226.81777664060633,-295.0531015566459
223.97546640388842,-295.48243111687606
221.16048478283068,-296.0665286605675
218.36502694192058,-296.7384776870195
215.58092002949576,-297.4561992177356
212.80160551291706,-298.1923116268852
210.02228161093822,-298.9283893830268
207.23960889423597,-299.65168797746963
204.4513724657128,-300.3532128991323
201.65619638855247,-301.02653585639064
198.85335918351538,-301.66720694555306
196.0430272181186,-302.2741620734253
193.22595795824108,-302.8490493191838
190.40311240330425,-303.3948843159979
187.5755951824397,-303.915999692807
184.74472614978,-304.4186116160409
181.91218283996588,-304.91171769827514
179.08029918334887,-305.4085861268063
176.25273272889942,-305.929359535394
173.43607789110484,-306.5058934924022
170.64417667521525,-307.1913499128175
167.91110096173847,-308.08012630672937
165.33443979057594,-309.34553590393836
163.19871149382632,-311.247819859649
161.97078410129504,-313.8265488301615
161.74198450764786,-316.6754284181416
162.68779040166555,-319.3627918446347
164.74087334574807,-321.3449472801244
167.32791027988856,-322.5854463954481
170.08485161757793,-323.39622707182207
172.89927736321985,-323.98207363441304
175.73635497333245,-324.4476989403791
178.58326753937314,-324.8494144469731
181.43443198450422,-325.2199350916969
184.28700186497778,-325.5795190117619
187.1392898573371,-325.94132745155343
189.9901483621122,-326.31421423123146
192.83870446570475,-326.7042811990141
195.68438882536736,-327.11477658188204
198.52676746758408,-327.5475349546449
201.36467457699538,-328.00868753800086
204.19712005543997,-328.5022519114857
207.02277376552973,-329.0332856853818
209.83979607579127,-329.60830162487696
212.6455508702227,-330.23591958928614
215.43608995101388,-330.9279409142098
218.20515573452116,-331.7012265793894
220.9420600896814,-332.5812301791563
223.6265672183529,-333.6092798836856
226.21422603283045,-334.8593083043605
228.58337504756233,-336.47931120162843
230.31853592289505,-338.7407848698463
230.7462441506458,-341.5569420850717
229.95197894108952,-344.29563561077936
228.01243569571923,-346.3867565040027
225.47782627413034,-347.72971749258477
222.7473789031689,-348.62503776291027
219.9480243013911,-349.2787252261544
217.11984859405686,-349.7954026982892
214.27791061155565,-350.2307327694118
211.42882145272077,-350.61677152330503
208.5758694433157,-350.97325377073776
205.72086746136796,-351.3129719044022
202.86490698768415,-351.64455074372
200.008697642702,-351.9739818665404
197.15274542076537,-352.30563107808246
194.29818263206778,-352.64903189337167
191.44464208699932,-353.0008192691633
188.592649381054,-353.3649291319845
185.74297576418058,-353.7467400211804
182.89680271862755,-354.1537775379091
180.0560357918427,-354.5968828440157
177.22394656826663,-355.0922495466014
174.40660323911277,-355.6651860402111
171.6164120380947,-356.35752577167773
168.88206298883267,-357.24306374477294
166.28020367985192,-358.4587626223435
164.03300310879462,-360.2339796139605
162.58872534400513,-362.6970619156138
162.1717856857098,-365.52380217212885
162.98280173927523,-368.25290043772793
164.94007080162325,-370.33217138009746
167.4375527862157,-371.7460345328705
170.12399588782145,-372.7666147964647
172.88517416876076,-373.56653312619875
175.68110603103867,-374.23610737443715
178.49517188033536,-374.82529722455325
181.3193964635284,-375.3638839433338
184.14949857374202,-375.8707633915756
186.9829644908143,-376.3585237728188
189.81820505675532,-376.83587424206115
192.654603683067,-377.30626825517635
195.49258431522546,-377.7670530451458
198.33033112052033,-378.22927514258424
201.16747530358094,-378.69518010347133
204.00351392628858,-379.16776392467125
206.83774010569113,-379.65108956371506
209.66912346179348,-380.1507806019986
212.49609398187567,-380.6748225152303
215.31612501554676,-381.23492683294967
218.12486188691025,-381.84899139133535
220.9141094961087,-382.54585658810623
223.6665525516492,-383.3752743484261
226.33948401181894,-384.4304604185382
228.80556513860427,-385.8968919430631
230.66293781707154,-388.061603923324
231.29585126381545,-390.8365919264421
230.72351966770944,-393.63765137131844
228.9930106659333,-395.90301705933445
226.54763057130126,-397.39744648399966
223.8447062495179,-398.37053070338385
221.0531937481613,-399.0561086881715
218.22661513194294,-399.58116249784683
215.38435882578332,-400.0143315775176
212.53460402003068,-400.3954256164058
209.6813034779404,-400.7491267829031
206.82662587378422,-401.0915741424258
203.9719168808074,-401.43376092448176
201.11811376572786,-401.7834107711795
198.2659113358712,-402.14587504423787
195.41570467470402,-402.52370510576003
192.5679336585583,-402.9194637109979
189.7231960198738,-403.3364514957646
186.8823175243142,-403.77894326018924
184.04647680347375,-404.2526114500071
181.21742423576987,-404.765206685591
178.397890454449,-405.32770644532445
175.59241026111582,-405.9563730642342
172.80915653273794,-406.6767194185591
170.0645803279208,-407.5318514367397
167.3972949489132,-408.6017561014962
164.91862142386236,-410.0488606243813
162.99275408693097,-412.1558131144694
162.24175894632165,-414.90188039006387
162.64970395119636,-417.733178643234
164.25560147826778,-420.0880697594624
166.63852328207892,-421.6778378292577
169.31691923834939,-422.71536345593944
172.097545497643,-423.4433914846891
174.91815016004028,-423.99949709129925
177.75623421737149,-424.459181967303
180.6023230911151,-424.8667646630276
183.45179307452332,-425.2501198807877
186.30202304115227,-425.62780415402835
189.15128118860008,-426.0127346600001
191.99825186770684,-426.4142064868272
194.84191379220394,-426.83845810925897
197.68148069826208,-427.28929001324786
200.51617401068407,-427.76979591114383
203.34499264891173,-428.28373452067876
206.1666220833198,-428.835749345505
208.97929245206208,-429.43169140300824
211.78054761558172,-430.07911037236767
214.5668493746797,-430.78803486745096
217.33285445446796,-431.57227886948425
220.06998171311952,-432.4517771043967
222.76325137982312,-433.4571224649376
225.38320289110695,-434.6393827129045
227.86028495094016,-436.09436826098437
229.97374364938628,-438.02699620705744
230.93802355884102,-440.6853842949304
230.49938089021148,-443.5016413219127
228.91338067932367,-445.869533033182
226.5312078082575,-447.45940541595553
223.84916674071115,-448.48740842798173
221.06619466061557,-449.2064731172071
218.24401630108568,-449.7545317582797
215.40432601523545,-450.2041369271991
212.5560607627572,-450.5961610724813
209.70343819187946,-450.9552608974564
206.84869475530525,-451.2971465123303
203.99314604180347,-451.6322547994933
201.13764174622992,-451.9677410630494
198.28277758945876,-452.3086262479466
195.42900435353124,-452.6585199057696
192.57678165794454,-453.0208254137784
189.7266896200887,-453.399510381267
186.87956929162806,-453.79989715803964
184.03670828555906,-454.22943250810096
181.20018098705557,-454.69888124452217
178.37354790851163,-455.2244455519766
175.56343159523422,-455.8317712362475
172.78349716501555,-456.5640709031952
170.06599475921703,-457.4996313495108
167.49999176097305,-458.78789382674904
165.34651528637949,-460.67250614382453
164.07922796330436,-463.228357676357
163.810558687502,-466.078238799105
164.59074339410824,-468.82409829225986
164.91319947200049,-469.36878344644623
168.90615880960962,-472.45204608290976
171.61604160605975,-473.40648765830684
174.40748166971395,-474.0927664536495
177.2315096734393,-474.63156566915956
180.0702076626825,-475.08756145394705
182.91593750139097,-475.4976667034793
185.7649672116128,-475.88427555755067
188.61523836219556,-476.2616476693715
191.46548581340323,-476.63919885419773
194.31485539301923,-477.0233117673833
197.1623201946462,-477.4212600752525
200.0072199307728,-477.83716396012204
202.84922458023982,-478.27239690469384
205.68750853447563,-478.73124585262093
208.52089150532555,-479.2194113460006
211.34762026463625,-479.74468256499574
214.16496526148762,-480.3180593982474
216.96841968401455,-480.95571921252696
219.74996094356752,-481.68268731548017
222.49382982015234,-482.54019266946983
225.1647585320427,-483.60141844803695
227.66998148083923,-485.0044981767383
229.74069143011724,-486.9795262909829
230.90968204040055,-489.58707930143834
230.99621068100237,-492.44051541722393
229.87233376169226,-495.0607485523607
227.71971302671776,-496.9389221980621
225.10951540591304,-498.13317229757905
222.35212873676326,-498.9433660933287
219.54111782768075,-499.5455528008523
216.7071058438522,-500.0294449417237
213.86203108645128,-500.44389717426617
211.01129690749883,-500.8176528514459
208.15766909387028,-501.16871320968374
205.3027218220362,-501.50890337015977
202.4474397446171,-501.846276933009
199.59249254224824,-502.1864695140219
196.73836962061975,-502.533504081325
193.88554139055833,-502.891015503108
191.03451449093774,-503.26260816317506
188.18589516238342,-503.65220968232234
185.34057122824896,-504.06516029984095
182.49988438531275,-504.5088365460328
179.66596159214092,-504.9937505126538
176.84238013456786,-505.53546767398257
174.03562250155375,-506.1581570712831
171.25861756987575,-506.9016144281048
168.54055192319618,-507.8360195112154
165.95791941886552,-509.0923528782034
163.73084457259213,-510.8933027444344
162.30065684940058,-513.3655315968348
161.8547996073788,-516.1900265555436
162.56166039316798,-518.9522631164797
164.42801587780946,-521.1072317799739
166.92899446110698,-522.5114097913294
169.63629992977798,-523.4746997498197
172.41621137292694,-524.2068385029012
175.2274623495578,-524.8088974405733
178.05447242224494,-525.3324872284927
180.89025972197368,-525.8064421272106
183.73126806417042,-526.2481103994355
186.57550232927346,-526.6685427505556
189.42175636670027,-527.0750944855987
192.26925669759063,-527.4728313716458
195.11748329307892,-527.8653371042028
197.9636445121715,-528.2722712611036
200.80309827071434,-528.7237572143397
203.63658873581926,-529.2112818902442
206.4635838568539,-529.7351464263695
209.28297172660257,-530.2984915216682
212.09301330165766,-530.9067012939037
214.89104667209853,-531.5678883834895
217.67285467347685,-532.2941985469231
220.43129261983248,-533.1045253936857
223.15292336701734,-534.0304880142533
225.80792190062573,-535.1316832222586
228.30751434460737,-536.5450019424677
230.31186730253805,-538.5861579944512
232.19759070881193,-540.7563586160937
234.14169609210072,-542.874497318891
236.14324846207688,-544.9380828027275
236.78568979006042,-546.3877994760314
239.98876100204757,-549.2129477490087
241.9784174014649,-551.2881965420636
245.12675402190197,-553.5060802091676
