X,Y
52.40196032704511,-77.98375994504659
52.40196032704511,-77.98375994504659
51.945119752385395,-78.27614554848617
51.45915524523405,-78.59414949332317
50.97891622181432,-78.92072424305337
50.50705564461515,-79.25927664147886
50.04645251486978,-79.61297378752067
49.6002185032948,-79.98461440098605
49.171649912961385,-80.3764740918146
48.76411249772936,-80.79014331851397
48.38085915883999,-81.22639093733925
48.02480134860372,-81.68509347274608
