X,Y
67.54333836142396,-50.986734318397346
67.93757200802457,-50.56231178215242
68.24430091325651,-50.06970641326147
68.49995006947778,-49.548351486488144
68.73465237245351,-49.01712540654563
68.97360857774996,-48.48781900833102
69.24219735855003,-47.97308507044421
69.57021149936809,-47.494560578455186
69.76594660647336,-47.42456805662068
70.5068212139318,-46.8372004300369
71.07915272819223,-46.74613746040733
71.65690707014726,-46.68703898271475
72.23498084550877,-46.63115162225096
72.81336066578055,-46.578526155583724
73.39203345716155,-46.52922688681248
73.97098616912686,-46.48333215141691
74.55020547042673,-46.44093507321998
75.12967741973901,-46.40214459368603
75.70938709640423,-46.36708680406325
76.28931817390196,-46.3359066238842
76.86945241437431,-46.30876988506625
77.44976905652747,-46.28586590053868
78.03024406037068,-46.267410621689145
78.61084915996429,-46.25365052228266
79.19155065745223,-46.24486739123
79.77230786588953,-46.24138427749956
80.35307107048527,-46.243572914758964
80.933778821466,-46.251863071784506
81.51435428605635,-46.266754443809305
82.09470025467532,-46.28883194555346
82.67469218702027,-46.3187856296324
83.25416834472395,-46.357437000747936
83.83291549355523,-46.405774336380226
84.41064769264163,-46.465000944257284
84.98697397882809,-46.536602405693834
85.56134761428449,-46.62244233293337
86.132983554829,-46.72490199929763
86.68642153675694,-46.89256580259712
87.18014296274698,-47.19602417134251
87.59334466822345,-47.60242625809014
87.909766066828,-48.08816680345905
88.12222915755807,-48.62767928732246
88.2272054233179,-49.19797926443109
88.21957630752811,-49.77772378597967
88.08978447320033,-50.342523546464335
87.8254043387196,-50.857625252254024
87.42292028888778,-51.27292649523973
86.90902727362752,-51.53800128229088
86.34450902011359,-51.67345952334682
85.7750418968854,-51.78740211976643
85.20306676724393,-51.88802516224018
84.62920905453905,-51.97730943901211
84.0539550239418,-52.05712247962158
83.47768205572395,-52.12922690378491
82.90068416335001,-52.19529267378013
82.32319342416542,-52.25691144238587
81.74539810514207,-52.31561183547029
81.16745826707384,-52.372874956070845
80.58951958174615,-52.4301496882636
80.01172603338337,-52.48886755245717
79.43423211554641,-52.55045694756546
78.85721508398566,-52.616356628405846
78.28088778345267,-52.688028218445965
77.70551252511592,-52.76696745138534
77.13141643781015,-52.854713667710925
76.55900863046486,-52.95285685978684
75.98879935511329,-53.06304125891158
75.42142110944536,-53.18696409729483
74.85765121463047,-53.32636778536423
74.29843479463078,-53.48302338627647
73.74490622860542,-53.6587030690743
73.19840606011425,-53.85513937804693
72.66409676546365,-54.0817832436564
72.20291556168249,-54.43095261809357
71.86765452833365,-54.90264501170091
71.66906429921461,-55.446894386015124
71.59352394847933,-56.021768621979575
71.62530219584107,-56.60092307459678
71.75678756061356,-57.165846167468956
71.99191008479148,-57.69575346768235
72.34877521840299,-58.15122423792773
72.8475280979688,-58.43748880512803
73.39685451525969,-58.62581402923419
73.93660837892719,-58.84004943126465
74.46579011939339,-59.07921618158688
74.98363985330042,-59.34202844531225
75.4897065765332,-59.626880935248224
75.9838740739255,-59.931921293508516
76.4663625155803,-60.255128782869924
76.9377089735796,-60.59438928355055
77.39873271133902,-60.947559038722446
77.8504919079852,-61.312512896450905
78.2942377819196,-61.68717591319608
78.73137050661677,-62.06953948515579
79.16339949742863,-62.45766449347337
79.59190902230567,-62.84967444380037
80.01852885007625,-63.2437415383346
80.44490882415572,-63.638068324053954
80.87269577657486,-64.03086722947337
81.30351099797048,-64.4203400665231
81.73892649725482,-64.80465949440796
82.18043850397171,-65.18195451960995
82.62943711060115,-65.55030228766385
83.08717166906244,-65.90772859864111
83.55471258389383,-66.25221958020354
84.0329114630273,-66.58174656248075
84.52236305346568,-66.89430519759479
85.02337369613291,-67.18796812411571
85.53594172480311,-67.46094808308558
86.05975482526816,-67.71166576467307
86.55082585434675,-68.01911350228698
86.96438135088209,-68.42516428606268
87.27548283688878,-68.91406567559379
87.4702389260885,-69.46001203028607
87.55050553318118,-70.03431201095322
87.5263370207628,-70.61387415073027
87.40754708978405,-71.18173084037038
87.19881114195557,-71.7229774944996
86.89660848888018,-72.21780217056819
86.48633967261313,-72.62593253114152
85.97281591680738,-72.89520456952526
85.43420741808094,-73.11210844117714
84.88272471533001,-73.29395818803523
84.32268554275568,-73.44755575197524
83.75686213657205,-73.57832486838926
83.18706985392963,-73.69060324837484
82.61452262183144,-73.78790565037468
82.04004903291214,-73.87313332111728
81.46422624810492,-73.94873445726158
80.88746512265854,-74.01682675056074
80.31006605498092,-74.07929260825313
79.73225714769792,-74.13785567505101
79.15422182111077,-74.19414547177212
78.57612056577145,-74.2497557255686
77.998110278945,-74.30630136585323
77.42036422867169,-74.36547922357319
76.84309604460603,-74.42913830125144
76.26659243809462,-74.49936733281868
75.69126219863972,-74.57861073130127
75.11771476260874,-74.6698298297457
74.54689332705647,-74.77673602110978
73.9803119072188,-74.90413791628482
73.42049854234057,-75.0584663349128
72.87186307006942,-75.24855611891529
72.34245325628108,-75.48669242125898
71.88688438978969,-75.84055762910465
71.57897044691327,-76.33048303569939
71.40282545980286,-76.88272294959438
71.33556430233736,-77.45883947270863
71.36582754819148,-78.03815624485956
71.49531911162397,-78.60346013290321
71.73986417543087,-79.12865134617738
72.12726225061778,-79.55700029386861
72.65659599499966,-79.78161713176728
73.22918731311407,-79.87564015642826
73.80869314532806,-79.91225267876335
74.38938381175407,-79.91944536071217
74.97005058227681,-79.90923359096722
75.5504284702855,-79.88804970432433
76.13051122615164,-79.85985345705672
76.71036952865256,-79.82734128726165
77.29009335874044,-79.7925036530306
77.86977176494474,-79.75691560311785
78.4494851821279,-79.72190416730659
79.02930199945925,-79.6886540429078
79.60927619026168,-79.6582809982193
80.18944451565798,-79.63188861474083
80.76982231353622,-79.61061771172976
81.35039684832796,-79.5956950065785
81.93111678462198,-79.5884866645419
82.51187548113602,-79.5905628021175
83.09248418632998,-79.6037806825766
83.67262820244304,-79.63039763504244
84.25179329607633,-79.67323043647252
84.82913810182362,-79.73588734496653
85.40326439549779,-79.82311379189018
85.9717860125625,-79.94131262721281
86.53048621776783,-80.09931076031768
87.06798501827767,-80.3142392419011
87.52431098587117,-80.67055347241687
87.75102922173576,-80.94080226784854
88.11409762664124,-81.65960975596207
88.23564259395945,-82.2264044794791
88.2308952825449,-82.8058792815294
88.08429429509054,-83.36604002704628
87.78291172004894,-83.85968582782256
87.33979957824432,-84.23108028212253
86.8041868343698,-84.45054723771085
86.2395564232387,-84.58636328386987
85.6701252378606,-84.70038940590392
85.09696620363049,-84.7939292723339
84.5210981776016,-84.86905781888287
