X,Y
72.886557,-55.377133
73.00970236288505,-55.57313564209241
73.14568444853494,-55.73973546731781
73.29308657062359,-55.878346278643875
73.45049204282495,-55.99038187903832
73.61648417881293,-56.077256071468824
73.78964629226145,-56.140382658903086
73.96856169684447,-56.18117544430879
74.15181370623591,-56.20104823065365
74.33798563410969,-56.201414820905335
74.52566079413974,-56.18368901803156
74.7134225,-56.149284625
74.89985406536438,-56.099615444778365
75.08353880390683,-56.03609528033434
75.26306002930127,-55.96013793463561
75.43700105522163,-55.873157210649886
75.60394519534185,-55.77656691134485
75.76247576333583,-55.6717808396882
75.91117607287754,-55.56021279864763
76.04862943764087,-55.44327659119083
76.17341917129977,-55.3223860202855
76.28412858752817,-55.19895488889932
76.379341,-55.074397
76.379341,-55.074397
76.51767214212828,-54.787183609329446
76.61856383090378,-54.504956446064135
76.68649417419824,-54.22711423760933
76.72594127988337,-53.95305571137026
76.7413832558309,-53.682179594752185
76.73729820991254,-53.41388461516035
76.71816425,-53.147569499999996
76.688459483965,-52.88263297667638
76.6526620196793,-52.61847377259475
76.61524996501457,-52.354490615160344
76.58070142784257,-52.090082231778425
76.55349451603499,-51.824647349854224
76.53810733746356,-51.557584696793
76.539018,-51.288292999999996
76.539018,-51.288292999999996
76.56466534353298,-51.13815844053819
76.59436181076389,-50.995920274305554
76.62799330664062,-50.861433769531246
76.66544573611111,-50.73455419444444
76.70660500412326,-50.615136817274305
76.75135701562499,-50.503036906249996
76.79958767556423,-50.39810972960069
76.85118288888889,-50.30021055555555
76.90602856054687,-50.20919465234375
76.9640105954861,-50.12491728819444
77.0250148986545,-50.0472337313368
77.088927375,-49.97599925
77.15563392947048,-49.911069112413195
77.22502046701389,-49.85229858680555
77.29697289257813,-49.799542941406244
77.3713771111111,-49.75265744444444
77.44811902756076,-49.7114973641493
77.527084546875,-49.67591796875
77.60815957400173,-49.64577452647569
77.69123001388888,-49.62092230555555
77.77618177148437,-49.601216574218746
77.8629007517361,-49.58651260069444
77.95127285959201,-49.5766656532118
78.041184,-49.57153099999999
78.041184,-49.57153099999999
80.2406468436214,-49.51774976406035
82.14676563786009,-49.49662933470507
83.82095677777778,-49.50163762962962
85.32463665843622,-49.52624256652948
86.71922167489713,-49.56391206310013
88.06612822222223,-49.60811403703703
89.42677269547326,-49.65231640603566
90.86257148971194,-49.689987087791486
92.43494100000001,-49.71459399999999
92.43494100000001,-49.71459399999999
92.59455311743287,-49.75875925329995
92.74020056668185,-49.8233956477014
92.8719388777879,-49.90677959649521
92.98982358079199,-50.00718751297223
93.0939102057351,-50.122895810423294
93.18425428265817,-50.25218090213927
93.2609113416022,-50.39331920141101
93.32393691260812,-50.544587121529354
93.3733865257169,-50.704261075785155
93.40931571096951,-50.87061747746927
93.43177999840692,-51.04193273987254
93.44083491807011,-51.216483276285835
93.43653600000002,-51.39254549999999
93.4189387742376,-51.56839582430587
93.38809877082386,-51.742310662494305
93.34407151979974,-51.912566427856156
93.2869125512062,-52.07743953368229
93.21667739508422,-52.23520639326353
93.13342158147475,-52.384143419890755
93.03720064041876,-52.522527026854796
92.92807010195722,-52.64863362744651
92.8060854961311,-52.76073963495675
92.67130235298134,-52.85712146267637
92.52377620254894,-52.936055523896215
92.36356257487483,-52.99581823190714
92.190717,-53.034685999999994
92.190717,-53.034685999999994
91.01864024267469,-52.95533860631104
89.92900166867018,-53.05652602404207
88.9009003703982,-53.30435501502629
87.91343544027048,-53.664932341096915
86.94570597069873,-54.10436476408715
85.97681105409467,-54.5887590458302
84.98584978287003,-55.084221948159275
83.95192124943652,-55.55686023290758
82.85412454620587,-55.97278066190834
81.6715587655898,-56.29808999699474
80.383323,-56.498895
80.383323,-56.49889499999999
80.18222419589121,-56.55600135575809
79.99899762962963,-56.64087982523147
79.8336760703125,-56.75091501171874
79.68629228703703,-56.88349151851851
79.55687904890047,-57.03599394892939
79.445469125,-57.20580690624999
79.35209528443288,-57.39031499377892
79.2767902962963,-57.586902814814806
79.2195869296875,-57.79295497265624
79.1805179537037,-58.005856070601844
79.15961613744213,-58.222990711950224
79.15691425,-58.44174349999999
79.17244506047454,-58.65949903804976
79.20624133796296,-58.87364192939814
79.2583358515625,-59.08155677734374
79.32876137037037,-59.28062818518517
79.4175506634838,-59.46824075622106
79.5247365,-59.64177909374999
79.6503516490162,-59.798627801070595
79.79442887962963,-59.93617148148147
79.9570009609375,-60.05179473828124
80.13810066203705,-60.14288217476851
80.33776075202547,-60.206818394241886
80.556014,-60.24098799999999
80.556014,-60.24098799999999
81.724998157,-60.29808012799999
82.793393736,-60.458778143999986
83.793744299,-60.70695259599999
84.758593408,-61.02647403199999
85.720484625,-61.401212999999984
86.711961512,-61.815040047999986
87.76556763100001,-62.251825723999985
88.91384654400001,-62.69544057599998
90.18934181300001,-63.12975515199998
91.62459700000001,-63.53863999999998
91.62459700000001,-63.53863999999999
91.92801714402489,-63.607924877531815
92.19992092303241,-63.706607332754615
92.44095085742188,-63.83164734960936
92.6517494675926,-63.980004912037025
92.83295927394387,-64.14864000397857
92.98522279687501,-64.33451260937498
93.10918255678531,-64.53458271216724
93.20548107407409,-64.74581029629628
93.27476086914064,-64.96515534570311
93.31766446238427,-65.18957784432868
93.33483437420429,-65.41603777611398
93.326913125,-65.64149512499998
93.29454323517072,-65.86290987492764
93.23836722511575,-66.07724200983795
93.15902761523438,-66.28145151367185
