X,Y
116.65317743328607,-79.42630736002134
116.01365938886487,-79.48193529885889
115.37360516157571,-79.53100861854574
114.73307108392403,-79.57335870812729
114.09212024383689,-79.60884560088486
113.45082178714246,-79.63736753237828
112.80924970019058,-79.65887203976746
112.16748097794927,-79.67336853513056
111.52559311357894,-79.68094213012704
110.88366090464304,-79.6817682826365
110.24175266425436,-79.67612758205074
109.59992605285285,-79.66441970498782
108.95822389870051,-79.64717528962827
108.31667052954512,-79.62506424450523
107.67526925634947,-79.5988988908694
107.03400168349076,-79.5696304064532
106.39282941999379,-79.53833735156728
105.751698504151,-79.5062056434928
105.11054644072203,-79.47450017780014
104.46931125069422,-79.44452928674465
103.82794146306998,-79.41760422459043
103.18640567113931,-79.39499668791815
102.54470024128584,-79.37789782970468
101.90285403725586,-79.36738218030479
101.2611392416975,-79.36997870795139
100.67142069044962,-79.5976188319187
100.32905503569881,-80.13097064869044
100.20493232308488,-80.75935549126574
100.17717064600784,-81.40046059389503
100.18707876868777,-82.04229403681879
100.2033936414407,-82.68401947950204
100.20226627779942,-83.32589755374248
100.157690702865,-83.96605508593738
100.03333565764181,-84.59509397941767
99.77663172730462,-85.18122895549155
99.34319972362587,-85.64948538732504
98.7684661985059,-85.92831428655984
98.13682975422178,-86.03447245825629
97.50153635187245,-85.96817923630088
96.95761611444814,-85.64050945553903
96.61675823985658,-85.10120495292888
96.44041252682914,-84.48507440843785
96.3554735632468,-83.84906673870478
96.31831865783211,-83.208278253573
96.3030038579579,-82.5665346435662
96.29040237955356,-81.92472564256107
96.26163447672748,-81.28348264112184
96.19135255859274,-80.64563388110551
96.03545315386556,-80.0239263633807
95.71104917688557,-79.47512251680621
95.16209847188769,-79.15993264022892
94.52135369056568,-79.15664613018158
93.8794799809528,-79.16555626786757
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
93.67776282928254,-79.16848727343665
