X,Y
73.28740212184103,-55.87366370958911
73.85655863022856,-56.158322836976296
74.49428522684686,-56.18784625089193
75.11330802258743,-56.0244514207651
75.68106522820574,-55.72727915265845
76.17564123809814,-55.32007783544329
76.51903166547763,-54.7839227022291
76.69710423425586,-54.16860546940622
76.74116436373917,-53.52915761441187
76.68934211549,-52.88961812112947
76.60149208960922,-52.25372798847579
76.54018393772456,-51.61495065714727
76.59832236592325,-50.97881885032173
76.81122891385274,-50.37484178946068
77.20176995967114,-49.87107348422519
77.77683198269486,-49.6010866108999
78.4166507425799,-49.56042453746138
79.05835462594713,-49.54319079657982
79.70011741202879,-49.5283136110929
80.34193406548066,-49.51598048543495
80.98379745252768,-49.50638756348835
81.62569796547714,-49.49973429393088
82.26762323242754,-49.49621456946944
82.90955804557754,-49.49600300577529
83.55148470935397,-49.499234973591044
84.1933840664959,-49.50597942324641
84.83523745031415,-49.51620488019552
85.4770296431842,-49.529741681064195
86.11875250761328,-49.546247559883454
86.7604083319848,-49.56518789958294
87.40201140816112,-49.585843495252966
88.04358648866788,-49.60735409453358
88.68516391139129,-49.628794475609
89.32677286582287,-49.64926620745751
89.96843530843562,-49.66798103771759
90.61016257872679,-49.6843161711031
91.25195524460237,-49.697834257800416
91.89380530202875,-49.708273387563054
92.53275690468716,-49.738648518099595
93.06255703227036,-50.08484175541267
93.35814416537616,-50.64930849570993
93.44076855531411,-51.28348726839381
93.34307540502786,-51.91586117617571
93.06203145735857,-52.48960987953426
92.58242701374509,-52.90766160832513
91.96437883474714,-53.00457546066962
91.32438095893005,-52.9575068351703
90.68276196154231,-52.9683613099004
90.04480262709217,-53.0377065693681
89.41532511161628,-53.162591534156746
88.79764995539568,-53.33686787530805
88.19302293663083,-53.55223269575559
87.60066453481949,-53.799458069986684
87.01824595533903,-54.06934002481983
86.44249515033785,-54.35320991817399
85.8697390051281,-54.643091074545936
85.296321410937,-54.931658378386395
84.71891278569895,-55.212135312403355
84.13474522577049,-55.4782161976507
83.5417953013106,-55.724061745159005
82.93891453883417,-55.944384778493614
82.32588924352261,-56.13461385102687
81.70340616981659,-56.291094130141275
81.07291376191574,-56.41126487499217
80.43639609497038,-56.49375274242908
79.85079667871057,-56.73780146630684
79.4362581075612,-57.2219710601127
79.21324644434979,-57.82138508259861
79.1574854261956,-58.4592383125963
79.26117216727187,-59.090925529441094
79.54145987650591,-59.66514193645179
80.01834155966378,-60.08663475441956
80.63459749169027,-60.24122770860781
81.2761132751154,-60.262195129273344
81.91545596521459,-60.318842732392
82.55040070867464,-60.41268937996871
83.17879393493922,-60.543419383146976
83.79906140091843,-60.70851293364628
84.41066226194694,-60.903344619369285
85.01426736824959,-61.12175631998283
85.6115795225914,-61.35687876335664
86.20490593731526,-61.60191073924194
86.79668068681468,-61.8506753296098
87.38909034788675,-62.097921444086104
87.98386087375411,-62.33942466070522
88.58219098909653,-62.57195900639918
89.18478612816335,-62.793197146343914
89.79194515858495,-63.00157761531649
90.4036635625673,-63.19616349302758
91.01973073510803,-63.37650744725163
91.64007679436787,-63.54128106765919
92.2516058580721,-63.73008820564758
92.77788508581742,-64.09239451693023
93.1484219330132,-64.61248105000438
93.3223105863391,-65.22739203147158
93.29390056077553,-65.8660593472013
93.06361917129951,-66.4619293270285
92.63142660665083,-66.93032349620992
92.04091469513864,-67.16745589403718
91.40152290928442,-67.1698336078456
90.7619430443354,-67.22458056823793
90.12402089342656,-67.29607182276615
89.48839418850268,-67.38568171263907
88.85582175199544,-67.49476276037237
88.2271730967064,-67.62454319748015
87.60338819424955,-67.77597311361895
86.98538969811413,-67.94951033131896
86.37393001671623,-68.14484737417365
85.7693664876509,-68.36060001142623
85.17138634906232,-68.59400340131317
84.57874949959425,-68.84068521664031
83.98916556913215,-69.09459592869432
83.39943842398137,-69.34817248033488
