X,Y
78.913947,-121.5591
78.1853266159122,-121.17395235939644
77.46645889026063,-120.7741759122085
76.75656396296296,-120.36094037037037
76.0548619739369,-119.93541544581619
75.36057306310013,-119.49877085048011
74.67291737037037,-119.0521762962963
73.99111503566529,-118.5968014951989
73.78377403003577,-118.45604598734775
73.78377403003577,-118.45604598734775
